ID,KEY,VALUE
395,Serial Number,60LP643
395,Organization,Siriraj
395,"Status
(Active / Inactive)",Active
395,Product Name,DELL/EMC
395,Model/Version,SCv3020
395,DC Room - Building,ตึกศรีสวรินทิรา
395,Floor,7
395,Rack Number,F01
395,Unit,14-16
395,Is Virtual?,N
395,VM Cluster Group,-
395,"IP Address
(Primary)",-
395,"IP Address
(BAK)",-
395,"IP Address
(Management iDRAC, iLO)",172.29.35.3
395,Operating System,-
395,Service Pack,-
395,Database Vsersion,-
395,Service patch,-
395,เลขที่สัญญา,1470012043/2568
395,Delivery Date,2020-06-28 00:00:00
395,MA Status,Expanded MA
395,MA Start Date,2024-10-01 00:00:00
395,MA Expired Date,2025-09-30 00:00:00
395,Vender,IplusInfotech
395,ประเภทการรับประกัน,24x7
395,Owner,ประสิทธิ์ชัย เจตนาภิวัฒน์
395,Type of Asset,Hardware
395, ISO Scope,Implement & Certified
395,System Doc,-
395,HealthCheck,-
395,Allow port firewall Server,-
395,Deploy App,
396,CI Name,Dell DAV2108
396,Primary Capability,KVM
396,Group (ห้ามแก้),ระบบสนับสนุน - Equipments
396,System (ห้ามแก้),KVM - Digital Patho
396,System Detail,KVM
396,Server Type (ห้ามแก้),
396,"Environment(Production, UAT, Testing/Development, Not Used,..)",Support Equipments
396,SAP ID,131100042015
396,รหัสครุภัณฑ์,11060000-I-74400010019/63
396,Serial Number,0520348325
396,Organization,Siriraj
396,"Status
(Active / Inactive)",Active
396,Product Name,DELL/EMC
396,Model/Version,-
396,DC Room - Building,ตึกศรีสวรินทิรา
396,Floor,7
396,Rack Number,F01
396,Unit,21
396,Is Virtual?,N
396,VM Cluster Group,-
396,"IP Address
(Primary)",-
396,"IP Address
(BAK)",-
396,"IP Address
(Management iDRAC, iLO)",-
396,Operating System,-
396,Service Pack,-
396,Database Vsersion,-
396,Service patch,-
396,เลขที่สัญญา,1470010237/2563
396,Delivery Date,2020-06-28 00:00:00
396,MA Status,Original MA
396,MA Start Date,2020-06-28 00:00:00
396,MA Expired Date,2025-06-30 00:00:00
396,Vender,IplusInfotech
396,ประเภทการรับประกัน,24x7
396,Owner,ประสิทธิ์ชัย เจตนาภิวัฒน์
396,Type of Asset,Hardware
396, ISO Scope,No
396,System Doc,-
396,HealthCheck,-
396,Allow port firewall Server,-
396,Deploy App,
397,CI Name,Dell KMM LED185
397,Primary Capability,Monitor
397,Group (ห้ามแก้),ระบบสนับสนุน - Equipments
397,System (ห้ามแก้),LED Monitor - Digital Patho
397,System Detail,LED Monitor 
397,Server Type (ห้ามแก้),
397,"Environment(Production, UAT, Testing/Development, Not Used,..)",Support Equipments
397,SAP ID,131100042015
397,รหัสครุภัณฑ์,11060000-I-74400010019/63
397,Serial Number,0080693576
397,Organization,Siriraj
397,"Status
(Active / Inactive)",Active
397,Product Name,DELL/EMC
397,Model/Version,-
397,DC Room - Building,ตึกศรีสวรินทิรา
397,Floor,7
397,Rack Number,F01
397,Unit,22
397,Is Virtual?,N
397,VM Cluster Group,-
397,"IP Address
(Primary)",-
397,"IP Address
(BAK)",-
397,"IP Address
(Management iDRAC, iLO)",-
397,Operating System,-
397,Service Pack,-
397,Database Vsersion,-
397,Service patch,-
397,เลขที่สัญญา,1470010237/2563
397,Delivery Date,2020-06-28 00:00:00
397,MA Status,Original MA
397,MA Start Date,2020-06-28 00:00:00
397,MA Expired Date,2025-06-30 00:00:00
397,Vender,IplusInfotech
397,ประเภทการรับประกัน,24x7
397,Owner,ประสิทธิ์ชัย เจตนาภิวัฒน์
397,Type of Asset,Hardware
397, ISO Scope,No
397,System Doc,-
397,HealthCheck,-
397,Allow port firewall Server,-
397,Deploy App,
398,CI Name,SIA09-VDVC01
398,Primary Capability,VM
398,Group (ห้ามแก้),ระบบสนับสนุน - Management / Monitor
398,System (ห้ามแก้),ระบบ VMWare - VDI
398,System Detail,ระบบ VMWare vCenter - VDI 
398,Server Type (ห้ามแก้),
398,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
398,SAP ID,-
398,รหัสครุภัณฑ์,-
398,Serial Number,-
398,Organization,Siriraj
398,"Status
(Active / Inactive)",Active
398,Product Name,-
398,Model/Version,-
398,DC Room - Building,ตึกศรีสวรินทิรา
398,Floor,7
398,Rack Number,-
398,Unit,-
398,Is Virtual?,Y
398,VM Cluster Group,-
398,"IP Address
(Primary)",172.29.31.210
398,"IP Address
(BAK)",-
398,"IP Address
(Management iDRAC, iLO)",-
398,Operating System,-
398,Service Pack,-
398,Database Vsersion,-
398,Service patch,-
398,เลขที่สัญญา,-
398,Delivery Date,-
398,MA Status,-
398,MA Start Date,-
398,MA Expired Date,-
398,Vender,-
398,ประเภทการรับประกัน,-
398,Owner,"พงษ์ศักดิ์, วศิน"
398,Type of Asset,Hardware
398, ISO Scope,Implement & Certified
398,System Doc,-
398,HealthCheck,-
398,Allow port firewall Server,-
398,Deploy App,
399,CI Name,SIA09-VDWN01
399,Primary Capability,VM
399,Group (ห้ามแก้),ระบบสนับสนุน - Management / Monitor
399,System (ห้ามแก้),ระบบ VMWare - VDI
399,System Detail,ระบบ VMWare vCenter Witness - VDI
399,Server Type (ห้ามแก้),
399,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
399,SAP ID,-
399,รหัสครุภัณฑ์,-
399,Serial Number,-
399,Organization,Siriraj
399,"Status
(Active / Inactive)",Active
399,Product Name,-
399,Model/Version,-
399,DC Room - Building,ตึกศรีสวรินทิรา
399,Floor,7
399,Rack Number,-
399,Unit,-
399,Is Virtual?,Y
399,VM Cluster Group,-
399,"IP Address
(Primary)",172.29.31.213
399,"IP Address
(BAK)",-
399,"IP Address
(Management iDRAC, iLO)",-
399,Operating System,-
399,Service Pack,-
399,Database Vsersion,-
399,Service patch,-
399,เลขที่สัญญา,-
399,Delivery Date,-
399,MA Status,-
399,MA Start Date,-
399,MA Expired Date,-
399,Vender,-
399,ประเภทการรับประกัน,-
399,Owner,"พงษ์ศักดิ์, วศิน"
399,Type of Asset,Hardware
399, ISO Scope,Implement & Certified
399,System Doc,-
399,HealthCheck,-
399,Allow port firewall Server,-
399,Deploy App,
400,CI Name,SIA09-VDES01
400,Primary Capability,Server
400,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
400,System (ห้ามแก้),ระบบ VMWare - VDI
400,System Detail,ระบบ VMWare (Host) - VDI Horizon
400,Server Type (ห้ามแก้),
400,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
400,SAP ID,131100041611
400,รหัสครุภัณฑ์,11060000-I-74400010013/63
400,Serial Number,SGH023V58D
400,Organization,Siriraj
400,"Status
(Active / Inactive)",Active
400,Product Name,HPE
400,Model/Version,DL380
400,DC Room - Building,ตึกศรีสวรินทิรา
400,Floor,7
400,Rack Number,F01
400,Unit,26-27
400,Is Virtual?,N
400,VM Cluster Group,-
400,"IP Address
(Primary)",172.29.31.211
400,"IP Address
(BAK)",-
400,"IP Address
(Management iDRAC, iLO)",172.29.31.208
400,Operating System,"VMware ESXi, 6.7 Update 3"
400,Service Pack,-
400,Database Vsersion,-
400,Service patch,-
400,เลขที่สัญญา,1470010268/2563
400,Delivery Date,2020-07-05 00:00:00
400,MA Status,Original MA
400,MA Start Date,2020-07-05 00:00:00
400,MA Expired Date,2025-07-04 00:00:00
400,Vender,NSP
400,ประเภทการรับประกัน,24x7
400,Owner,"พงษ์ศักดิ์, วศิน"
400,Type of Asset,Hardware
400, ISO Scope,Implement & Certified
400,System Doc,-
400,HealthCheck,-
400,Allow port firewall Server,-
400,Deploy App,
401,CI Name,SIA09-VDES02
401,Primary Capability,Server
401,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
401,System (ห้ามแก้),ระบบ VMWare - VDI
401,System Detail,ระบบ VMWare (Host) - VDI Horizon
401,Server Type (ห้ามแก้),
401,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
401,SAP ID,131100042022
401,รหัสครุภัณฑ์,11060000-I-74400010013/63
401,Serial Number,SGH023V58B
401,Organization,Siriraj
401,"Status
(Active / Inactive)",Active
401,Product Name,HPE
401,Model/Version,DL380
401,DC Room - Building,ตึกศรีสวรินทิรา
401,Floor,7
401,Rack Number,F01
401,Unit,28-29
401,Is Virtual?,N
401,VM Cluster Group,-
401,"IP Address
(Primary)",172.29.31.212
401,"IP Address
(BAK)",-
401,"IP Address
(Management iDRAC, iLO)",172.29.31.209
401,Operating System,"VMware ESXi, 6.7 Update 3"
401,Service Pack,-
401,Database Vsersion,-
401,Service patch,-
401,เลขที่สัญญา,1470010268/2563
401,Delivery Date,2020-07-05 00:00:00
401,MA Status,Original MA
401,MA Start Date,2020-07-05 00:00:00
401,MA Expired Date,2025-07-04 00:00:00
401,Vender,NSP
401,ประเภทการรับประกัน,24x7
401,Owner,"พงษ์ศักดิ์, วศิน"
401,Type of Asset,Hardware
401, ISO Scope,Implement & Certified
401,System Doc,-
401,HealthCheck,-
401,Allow port firewall Server,-
401,Deploy App,
402,CI Name,SIA09-EDOC11
402,Primary Capability,VM
402,Group (ห้ามแก้),ระบบสนับสนุน - Website
402,System (ห้ามแก้),ระบบ Si-iScan on moblie
402,System Detail,"Database (Docker: MongoDB,Redis)"
402,Server Type (ห้ามแก้),
402,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
402,SAP ID,-
402,รหัสครุภัณฑ์,-
402,Serial Number,-
402,Organization,Siriraj
402,"Status
(Active / Inactive)",Active
402,Product Name,-
402,Model/Version,-
402,DC Room - Building,ตึกศรีสวรินทิรา
402,Floor,7
402,Rack Number,-
402,Unit,-
402,Is Virtual?,Y
402,VM Cluster Group,-
402,"IP Address
(Primary)",172.29.41.85
402,"IP Address
(BAK)",-
402,"IP Address
(Management iDRAC, iLO)",-
402,Operating System,CentOS 7.8
402,Service Pack,-
402,Database Vsersion,-
402,Service patch,-
402,เลขที่สัญญา,-
402,Delivery Date,-
402,MA Status,-
402,MA Start Date,-
402,MA Expired Date,-
402,Vender,-
402,ประเภทการรับประกัน,-
402,Owner,สมชัย บุรีรักษ์
402,Type of Asset,Hardware
402, ISO Scope,Implement & Certified
402,System Doc,-
402,HealthCheck,-
402,Allow port firewall Server,-
402,Deploy App,
403,CI Name,SIA09-EDOC12
403,Primary Capability,VM
403,Group (ห้ามแก้),ระบบสนับสนุน - Website
403,System (ห้ามแก้),ระบบ Si-iScan on moblie
403,System Detail,"App(Docker : Spring Boot 2.0, API )"
403,Server Type (ห้ามแก้),
403,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
403,SAP ID,-
403,รหัสครุภัณฑ์,-
403,Serial Number,-
403,Organization,Siriraj
403,"Status
(Active / Inactive)",Active
403,Product Name,-
403,Model/Version,-
403,DC Room - Building,ตึกศรีสวรินทิรา
403,Floor,7
403,Rack Number,-
403,Unit,-
403,Is Virtual?,Y
403,VM Cluster Group,-
403,"IP Address
(Primary)",172.29.51.85
403,"IP Address
(BAK)",-
403,"IP Address
(Management iDRAC, iLO)",-
403,Operating System,CentOS 7.8
403,Service Pack,-
403,Database Vsersion,-
403,Service patch,-
403,เลขที่สัญญา,-
403,Delivery Date,-
403,MA Status,-
403,MA Start Date,-
403,MA Expired Date,-
403,Vender,-
403,ประเภทการรับประกัน,-
403,Owner,สมชัย บุรีรักษ์
403,Type of Asset,Hardware
403, ISO Scope,Implement & Certified
403,System Doc,-
403,HealthCheck,-
403,Allow port firewall Server,-
403,Deploy App,
404,CI Name,SIA09-EDOC13
404,Primary Capability,VM
404,Group (ห้ามแก้),ระบบสนับสนุน - Website
404,System (ห้ามแก้),ระบบ Si-iScan on moblie
404,System Detail,Load Balancer
404,Server Type (ห้ามแก้),
404,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
404,SAP ID,-
404,รหัสครุภัณฑ์,-
404,Serial Number,-
404,Organization,Siriraj
404,"Status
(Active / Inactive)",Active
404,Product Name,-
404,Model/Version,-
404,DC Room - Building,ตึกศรีสวรินทิรา
404,Floor,7
404,Rack Number,-
404,Unit,-
404,Is Virtual?,Y
404,VM Cluster Group,-
404,"IP Address
(Primary)",172.29.61.85
404,"IP Address
(BAK)",-
404,"IP Address
(Management iDRAC, iLO)",-
404,Operating System,CentOS 7.8
404,Service Pack,-
404,Database Vsersion,-
404,Service patch,-
404,เลขที่สัญญา,-
404,Delivery Date,-
404,MA Status,-
404,MA Start Date,-
404,MA Expired Date,-
404,Vender,-
404,ประเภทการรับประกัน,-
404,Owner,สมชัย บุรีรักษ์
404,Type of Asset,Hardware
404, ISO Scope,No
404,System Doc,-
404,HealthCheck,-
404,Allow port firewall Server,-
404,Deploy App,
405,CI Name,SIA09-EDOC11-UT
405,Primary Capability,VM
405,Group (ห้ามแก้),ระบบทดสอบ - Test / UAT
405,System (ห้ามแก้),ระบบ Si-iScan on moblie
405,System Detail,"Database (Docker: MongoDB,Redis)"
405,Server Type (ห้ามแก้),
405,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
405,SAP ID,-
405,รหัสครุภัณฑ์,-
405,Serial Number,-
405,Organization,Siriraj
405,"Status
(Active / Inactive)",Active
405,Product Name,-
405,Model/Version,-
405,DC Room - Building,ตึกศรีสวรินทิรา
405,Floor,7
405,Rack Number,-
405,Unit,-
405,Is Virtual?,Y
405,VM Cluster Group,-
405,"IP Address
(Primary)",172.29.46.85
405,"IP Address
(BAK)",-
405,"IP Address
(Management iDRAC, iLO)",-
405,Operating System,CentOS 7.8
405,Service Pack,-
405,Database Vsersion,-
405,Service patch,-
405,เลขที่สัญญา,-
405,Delivery Date,-
405,MA Status,-
405,MA Start Date,-
405,MA Expired Date,-
405,Vender,-
405,ประเภทการรับประกัน,-
405,Owner,สมชัย บุรีรักษ์
405,Type of Asset,Hardware
405, ISO Scope,Implement & Certified
405,System Doc,-
405,HealthCheck,-
405,Allow port firewall Server,-
405,Deploy App,
406,CI Name,SIA09-EDOC12-UT
406,Primary Capability,VM
406,Group (ห้ามแก้),ระบบทดสอบ - Test / UAT
406,System (ห้ามแก้),ระบบ Si-iScan on moblie
406,System Detail,"App(Docker : Spring Boot 2.0, API )"
406,Server Type (ห้ามแก้),
406,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
406,SAP ID,-
406,รหัสครุภัณฑ์,-
406,Serial Number,-
406,Organization,Siriraj
406,"Status
(Active / Inactive)",Active
406,Product Name,-
406,Model/Version,-
406,DC Room - Building,ตึกศรีสวรินทิรา
406,Floor,7
406,Rack Number,-
406,Unit,-
406,Is Virtual?,Y
406,VM Cluster Group,-
406,"IP Address
(Primary)",172.29.56.85
406,"IP Address
(BAK)",-
406,"IP Address
(Management iDRAC, iLO)",-
406,Operating System,CentOS 7.8
406,Service Pack,-
406,Database Vsersion,-
406,Service patch,-
406,เลขที่สัญญา,-
406,Delivery Date,-
406,MA Status,-
406,MA Start Date,-
406,MA Expired Date,-
406,Vender,-
406,ประเภทการรับประกัน,-
406,Owner,สมชัย บุรีรักษ์
406,Type of Asset,Hardware
406, ISO Scope,Implement & Certified
406,System Doc,-
406,HealthCheck,-
406,Allow port firewall Server,-
406,Deploy App,
407,CI Name,SIA09-EDOC13-UT
407,Primary Capability,VM
407,Group (ห้ามแก้),ระบบทดสอบ - Test / UAT
407,System (ห้ามแก้),ระบบ Si-iScan on moblie
407,System Detail,Load Balancer
407,Server Type (ห้ามแก้),
407,"Environment(Production, UAT, Testing/Development, Not Used,..)",UAT
407,SAP ID,-
407,รหัสครุภัณฑ์,-
407,Serial Number,-
407,Organization,Siriraj
407,"Status
(Active / Inactive)",Active
407,Product Name,-
407,Model/Version,-
407,DC Room - Building,ตึกศรีสวรินทิรา
407,Floor,7
407,Rack Number,-
407,Unit,-
407,Is Virtual?,Y
407,VM Cluster Group,-
407,"IP Address
(Primary)",172.29.66.85
407,"IP Address
(BAK)",-
407,"IP Address
(Management iDRAC, iLO)",-
407,Operating System,CentOS 7.8
407,Service Pack,-
407,Database Vsersion,-
407,Service patch,-
407,เลขที่สัญญา,-
407,Delivery Date,-
407,MA Status,-
407,MA Start Date,-
407,MA Expired Date,-
407,Vender,-
407,ประเภทการรับประกัน,-
407,Owner,สมชัย บุรีรักษ์
407,Type of Asset,Hardware
407, ISO Scope,No
407,System Doc,-
407,HealthCheck,-
407,Allow port firewall Server,-
407,Deploy App,
408,CI Name,SIA09-ESPR11
408,Primary Capability,Server
408,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
408,System (ห้ามแก้),ระบบ VMWare
408,System Detail,ระบบ VMWare (Host)
408,Server Type (ห้ามแก้),
408,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
408,SAP ID,131100042241
408,รหัสครุภัณฑ์,11060000-I-74400010013/63
408,Serial Number,BSSNG53
408,Organization,Siriraj
408,"Status
(Active / Inactive)",Active
408,Product Name,DELL
408,Model/Version,PowerEdge R740
408,DC Room - Building,ตึกศรีสวรินทิรา
408,Floor,7
408,Rack Number,A04
408,Unit,-
408,Is Virtual?,N
408,VM Cluster Group,-
408,"IP Address
(Primary)",172.29.11.61
408,"IP Address
(BAK)",-
408,"IP Address
(Management iDRAC, iLO)",172.29.31.11
408,Operating System,"ESXi, 8.0.3"
408,Service Pack,-
408,Database Vsersion,-
408,Service patch,-
408,เลขที่สัญญา,1470012043/2568
408,Delivery Date,2020-10-20 00:00:00
408,MA Status,Expanded MA
408,MA Start Date,2024-10-01 00:00:00
408,MA Expired Date,2025-09-30 00:00:00
408,Vender,IplusInfotech
408,ประเภทการรับประกัน,24x7
408,Owner,Basis Team
408,Type of Asset,Hardware
408, ISO Scope,Implement & Certified
408,System Doc,-
408,HealthCheck,-
408,Allow port firewall Server,-
408,Deploy App,
409,CI Name,SIA09-ESPR12
409,Primary Capability,Server
409,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
409,System (ห้ามแก้),ระบบ VMWare
409,System Detail,ระบบ VMWare (Host)
409,Server Type (ห้ามแก้),
409,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
409,SAP ID,131100041632
409,รหัสครุภัณฑ์,11060000-I-74400010013/63
409,Serial Number,BSRWG53
409,Organization,Siriraj
409,"Status
(Active / Inactive)",Active
409,Product Name,DELL
409,Model/Version,PowerEdge R740
409,DC Room - Building,ตึกศรีสวรินทิรา
409,Floor,7
409,Rack Number,A04
409,Unit,-
409,Is Virtual?,N
409,VM Cluster Group,-
409,"IP Address
(Primary)",172.29.11.62
409,"IP Address
(BAK)",-
409,"IP Address
(Management iDRAC, iLO)",172.29.31.12
409,Operating System,"ESXi, 8.0.3"
409,Service Pack,-
409,Database Vsersion,-
409,Service patch,-
409,เลขที่สัญญา,1470012043/2568
409,Delivery Date,2020-10-20 00:00:00
409,MA Status,Expanded MA
409,MA Start Date,2024-10-01 00:00:00
409,MA Expired Date,2025-09-30 00:00:00
409,Vender,IplusInfotech
409,ประเภทการรับประกัน,24x7
409,Owner,Basis Team
409,Type of Asset,Hardware
409, ISO Scope,Implement & Certified
409,System Doc,-
409,HealthCheck,-
409,Allow port firewall Server,-
409,Deploy App,
410,CI Name,SIA09-ESPR13
410,Primary Capability,Server
410,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
410,System (ห้ามแก้),ระบบ VMWare
410,System Detail,ระบบ VMWare (Host)
410,Server Type (ห้ามแก้),
410,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
410,SAP ID,131100042238
410,รหัสครุภัณฑ์,11060000-I-74400010013/63
410,Serial Number,BSRVG53
410,Organization,Siriraj
410,"Status
(Active / Inactive)",Active
410,Product Name,DELL
410,Model/Version,PowerEdge R740
410,DC Room - Building,ตึกศรีสวรินทิรา
410,Floor,7
410,Rack Number,A04
410,Unit,-
410,Is Virtual?,N
410,VM Cluster Group,-
410,"IP Address
(Primary)",172.29.11.63
410,"IP Address
(BAK)",-
410,"IP Address
(Management iDRAC, iLO)",172.29.31.13
410,Operating System,"ESXi, 8.0.3"
410,Service Pack,-
410,Database Vsersion,-
410,Service patch,-
410,เลขที่สัญญา,1470012043/2568
410,Delivery Date,2020-10-20 00:00:00
410,MA Status,Expanded MA
410,MA Start Date,2024-10-01 00:00:00
410,MA Expired Date,2025-09-30 00:00:00
410,Vender,IplusInfotech
410,ประเภทการรับประกัน,24x7
410,Owner,Basis Team
410,Type of Asset,Hardware
410, ISO Scope,Implement & Certified
410,System Doc,-
410,HealthCheck,-
410,Allow port firewall Server,-
410,Deploy App,
411,CI Name,SIA09-ESPR14
411,Primary Capability,Server
411,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
411,System (ห้ามแก้),ระบบ VMWare
411,System Detail,ระบบ VMWare (Host)
411,Server Type (ห้ามแก้),
411,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
411,SAP ID,131100042239
411,รหัสครุภัณฑ์,11060000-I-74400010013/63
411,Serial Number,BSRTG53
411,Organization,Siriraj
411,"Status
(Active / Inactive)",Active
411,Product Name,DELL
411,Model/Version,PowerEdge R740
411,DC Room - Building,ตึกศรีสวรินทิรา
411,Floor,7
411,Rack Number,A04
411,Unit,-
411,Is Virtual?,N
411,VM Cluster Group,-
411,"IP Address
(Primary)",172.29.11.64
411,"IP Address
(BAK)",-
411,"IP Address
(Management iDRAC, iLO)",172.29.31.14
411,Operating System,"ESXi, 8.0.3"
411,Service Pack,-
411,Database Vsersion,-
411,Service patch,-
411,เลขที่สัญญา,1470012043/2568
411,Delivery Date,2020-10-20 00:00:00
411,MA Status,Expanded MA
411,MA Start Date,2024-10-01 00:00:00
411,MA Expired Date,2025-09-30 00:00:00
411,Vender,IplusInfotech
411,ประเภทการรับประกัน,24x7
411,Owner,Basis Team
411,Type of Asset,Hardware
411, ISO Scope,Implement & Certified
411,System Doc,-
411,HealthCheck,-
411,Allow port firewall Server,-
411,Deploy App,
412,CI Name,SIA09-BXPR11
412,Primary Capability,Server
412,Group (ห้ามแก้),ระบบสำนักงาน - ERP
412,System (ห้ามแก้),Production
412,System Detail,Bacx Production
412,Server Type (ห้ามแก้),
412,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
412,SAP ID,131100042242
412,รหัสครุภัณฑ์,11060000-I-74400010013/63
412,Serial Number,BSRSG53
412,Organization,Siriraj
412,"Status
(Active / Inactive)",Active
412,Product Name,DELL
412,Model/Version,PowerEdge R740
412,DC Room - Building,ตึกศรีสวรินทิรา
412,Floor,7
412,Rack Number,A04
412,Unit,18-19
412,Is Virtual?,N
412,VM Cluster Group,-
412,"IP Address
(Primary)",172.29.11.181
412,"IP Address
(BAK)",-
412,"IP Address
(Management iDRAC, iLO)",-
412,Operating System,Windows Server 2019
412,Service Pack,-
412,Database Vsersion,-
412,Service patch,-
412,เลขที่สัญญา,1470012043/2568
412,Delivery Date,2020-10-20 00:00:00
412,MA Status,Expanded MA
412,MA Start Date,2024-10-01 00:00:00
412,MA Expired Date,2025-09-30 00:00:00
412,Vender,IplusInfotech
412,ประเภทการรับประกัน,24x7
412,Owner,Basis Team
412,Type of Asset,Hardware
412, ISO Scope,Implement & Certified
412,System Doc,-
412,HealthCheck,-
412,Allow port firewall Server,-
412,Deploy App,
413,CI Name,SIA09-BXPR12
413,Primary Capability,Server
413,Group (ห้ามแก้),ระบบสำนักงาน - ERP
413,System (ห้ามแก้),Production
413,System Detail,Bacx Production
413,Server Type (ห้ามแก้),
413,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
413,SAP ID,131100042240
413,รหัสครุภัณฑ์,11060000-I-74400010013/63
413,Serial Number,BSRRG53
413,Organization,Siriraj
413,"Status
(Active / Inactive)",Active
413,Product Name,DELL
413,Model/Version,PowerEdge R740
413,DC Room - Building,ตึกศรีสวรินทิรา
413,Floor,7
413,Rack Number,A04
413,Unit,20-21
413,Is Virtual?,N
413,VM Cluster Group,-
413,"IP Address
(Primary)",172.29.11.182
413,"IP Address
(BAK)",-
413,"IP Address
(Management iDRAC, iLO)",-
413,Operating System,Windows Server 2019
413,Service Pack,-
413,Database Vsersion,-
413,Service patch,-
413,เลขที่สัญญา,1470012043/2568
413,Delivery Date,2020-10-20 00:00:00
413,MA Status,Expanded MA
413,MA Start Date,2024-10-01 00:00:00
413,MA Expired Date,2025-09-30 00:00:00
413,Vender,IplusInfotech
413,ประเภทการรับประกัน,24x7
413,Owner,Basis Team
413,Type of Asset,Hardware
413, ISO Scope,Implement & Certified
413,System Doc,-
413,HealthCheck,-
413,Allow port firewall Server,-
413,Deploy App,
414,CI Name,SW-DS6620B-TOP
414,Primary Capability,SAN Switch
414,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
414,System (ห้ามแก้),-
414,System Detail,-
414,Server Type (ห้ามแก้),
414,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
414,SAP ID,131100042244
414,รหัสครุภัณฑ์,11060000-I-74400140003/63
414,Serial Number,BRCEWY1908R086
414,Organization,Siriraj
414,"Status
(Active / Inactive)",Active
414,Product Name,DELL
414,Model/Version,Connectrix ds-6600b
414,DC Room - Building,ตึกศรีสวรินทิรา
414,Floor,7
414,Rack Number,A04
414,Unit,-
414,Is Virtual?,N
414,VM Cluster Group,-
414,"IP Address
(Primary)",-
414,"IP Address
(BAK)",-
414,"IP Address
(Management iDRAC, iLO)",-
414,Operating System,-
414,Service Pack,-
414,Database Vsersion,-
414,Service patch,-
414,เลขที่สัญญา,1470012043/2568
414,Delivery Date,2020-10-20 00:00:00
414,MA Status,Expanded MA
414,MA Start Date,2024-10-01 00:00:00
414,MA Expired Date,2025-09-30 00:00:00
414,Vender,IplusInfotech
414,ประเภทการรับประกัน,24x7
414,Owner,Basis Team
414,Type of Asset,Hardware
414, ISO Scope,Implement & Certified
414,System Doc,-
414,HealthCheck,-
414,Allow port firewall Server,-
414,Deploy App,
415,CI Name,SW-DS6620B-BOT
415,Primary Capability,SAN Switch
415,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
415,System (ห้ามแก้),-
415,System Detail,-
415,Server Type (ห้ามแก้),
415,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
415,SAP ID,131100042245
415,รหัสครุภัณฑ์,11060000-I-74400140003/63
415,Serial Number,BRCEWY1911R046
415,Organization,Siriraj
415,"Status
(Active / Inactive)",Active
415,Product Name,DELL
415,Model/Version,Connectrix ds-6600b
415,DC Room - Building,ตึกศรีสวรินทิรา
415,Floor,7
415,Rack Number,A04
415,Unit,-
415,Is Virtual?,N
415,VM Cluster Group,-
415,"IP Address
(Primary)",-
415,"IP Address
(BAK)",-
415,"IP Address
(Management iDRAC, iLO)",-
415,Operating System,-
415,Service Pack,-
415,Database Vsersion,-
415,Service patch,-
415,เลขที่สัญญา,1470012043/2568
415,Delivery Date,2020-10-20 00:00:00
415,MA Status,Expanded MA
415,MA Start Date,2024-10-01 00:00:00
415,MA Expired Date,2025-09-30 00:00:00
415,Vender,IplusInfotech
415,ประเภทการรับประกัน,24x7
415,Owner,Basis Team
415,Type of Asset,Hardware
415, ISO Scope,Implement & Certified
415,System Doc,-
415,HealthCheck,-
415,Allow port firewall Server,-
415,Deploy App,
416,CI Name,VM-UNITY380
416,Primary Capability,Storage
416,Group (ห้ามแก้),ระบบสนับสนุน - Host/Storage/SAN Switch
416,System (ห้ามแก้),-
416,System Detail,-
416,Server Type (ห้ามแก้),
416,"Environment(Production, UAT, Testing/Development, Not Used,..)",Production
416,SAP ID,131100042243
416,รหัสครุภัณฑ์,11060000-I-74400030005/63
416,Serial Number,DE402202714607
416,Organization,Siriraj
416,"Status
(Active / Inactive)",Active
416,Product Name,DELL/EMC
416,Model/Version,EMC UNITY 380
416,DC Room - Building,ตึกศรีสวรินทิรา
416,Floor,7
416,Rack Number,A01
416,Unit,-
